uni_name,degree,decision,ugrad_gpa,gre_verbal,gre_quant,gre_writing,status
Cornell University,PhD,False,3.71,155.0,164.0,5.0,American
Cornell University,PhD,False,3.84,167.0,151.0,5.5,American
Cornell University,PhD,True,3.7,165.0,167.0,4.0,American
Cornell University,PhD,False,4.0,157.0,165.0,3.0,International
Cornell University,PhD,False,3.78,157.0,170.0,4.0,International with US Degree
Cornell University,PhD,False,3.64,154.0,164.0,3.0,International
Cornell University,PhD,False,3.67,166.0,166.0,5.0,International with US Degree
Cornell University,MS,False,3.67,153.0,170.0,3.0,International
Cornell University,PhD,False,3.51,169.0,159.0,3.5,International
Cornell University,PhD,False,3.78,161.0,150.0,3.5,International
Cornell University,PhD,False,3.75,163.0,164.0,4.0,American
Cornell University,PhD,False,3.9,163.0,164.0,4.0,American
Cornell University,PhD,False,3.57,147.0,163.0,3.0,International
Cornell University,PhD,False,3.5,150.0,170.0,4.0,International
Cornell University,PhD,False,3.43,163.0,164.0,3.0,International
Cornell University,PhD,False,3.12,156.0,158.0,4.5,American
Cornell University,MS,True,3.2,153.0,170.0,3.5,International
Cornell University,MS,True,3.73,165.0,159.0,5.0,American
Cornell University,MS,True,3.91,162.0,167.0,4.5,International with US Degree
Cornell University,MS,True,3.7,164.0,156.0,5.0,American
Cornell University,PhD,False,3.8,164.0,168.0,4.0,International with US Degree
Cornell University,PhD,False,3.8,166.0,151.0,4.5,International
Cornell University,MS,True,3.9,159.0,157.0,5.0,American
Cornell University,MS,True,3.5,170.0,151.0,3.0,International
Cornell University,PhD,False,3.95,159.0,166.0,4.0,American
Cornell University,PhD,True,3.38,162.0,167.0,5.5,American
Cornell University,MS,True,3.82,162.0,165.0,4.0,American
Cornell University,MS,True,3.87,161.0,164.0,5.0,American
Cornell University,PhD,False,3.75,163.0,163.0,5.0,American
Cornell University,MS,True,3.72,160.0,169.0,3.5,International
Cornell University,PhD,False,3.98,169.0,159.0,5.5,American
Cornell University,PhD,False,3.89,166.0,148.0,4.5,American
Cornell University,MS,True,3.3,164.0,150.0,4.0,International
Cornell University,PhD,False,3.92,163.0,145.0,4.0,American
Cornell University,PhD,False,3.84,168.0,158.0,5.5,American
Cornell University,MS,False,3.35,168.0,151.0,3.0,International
Cornell University,MS,False,3.77,149.0,164.0,3.0,International with US Degree
Cornell University,PhD,False,3.86,166.0,168.0,5.0,American
Cornell University,PhD,False,3.94,169.0,166.0,4.5,American
Cornell University,PhD,True,3.55,170.0,158.0,4.5,American
Cornell University,PhD,False,3.89,152.0,170.0,3.0,International
Cornell University,PhD,False,3.72,166.0,144.0,3.0,International
Cornell University,PhD,False,3.56,168.0,170.0,4.0,International
Cornell University,PhD,False,3.5,163.0,169.0,5.5,International
Cornell University,PhD,False,3.87,164.0,161.0,4.0,International
Cornell University,PhD,False,3.7,150.0,163.0,3.5,American
Cornell University,PhD,False,3.99,169.0,157.0,3.5,American
Cornell University,PhD,False,4.0,165.0,156.0,4.5,American
Cornell University,PhD,False,3.87,154.0,166.0,3.5,International with US Degree
Cornell University,PhD,True,3.8,166.0,167.0,4.5,American
Cornell University,PhD,False,3.96,157.0,166.0,3.5,International
Cornell University,PhD,False,3.47,165.0,165.0,4.5,American
Cornell University,PhD,False,3.4,160.0,165.0,3.5,International
Cornell University,PhD,True,3.99,168.0,170.0,4.5,American
Cornell University,PhD,True,4.0,163.0,161.0,3.5,American
Cornell University,PhD,False,3.3,153.0,161.0,4.5,International
Cornell University,PhD,True,3.95,167.0,170.0,5.0,American
Cornell University,PhD,True,3.89,159.0,168.0,4.5,International with US Degree
Cornell University,PhD,True,3.72,158.0,170.0,5.0,American
Cornell University,PhD,True,3.97,169.0,170.0,4.5,American
Cornell University,PhD,True,3.9,168.0,170.0,5.5,American
Cornell University,PhD,True,4.0,164.0,164.0,4.5,American
Cornell University,PhD,False,3.5,165.0,165.0,4.0,American
Cornell University,PhD,True,3.64,170.0,169.0,5.5,American
Cornell University,Other,True,3.5,161.0,155.0,5.0,American
Cornell University,PhD,False,4.0,152.0,167.0,4.5,American
Cornell University,MS,True,3.6,151.0,160.0,4.0,American
Cornell University,MS,False,3.6,147.0,166.0,3.5,International
Cornell University,MS,True,3.8,145.0,155.0,3.5,International
Cornell University,PhD,False,3.85,165.0,161.0,5.0,American
Cornell University,MS,True,3.71,158.0,161.0,5.5,American
Cornell University,MS,True,3.3,162.0,167.0,5.5,American
Cornell University,MS,True,3.67,168.0,159.0,5.0,American
Cornell University,PhD,False,3.7,143.0,167.0,3.0,International
Cornell University,PhD,False,3.44,147.0,164.0,3.5,International with US Degree
Cornell University,PhD,False,3.8,170.0,170.0,5.5,American
Cornell University,PhD,True,3.2,167.0,159.0,4.0,International
Cornell University,PhD,False,3.5,155.0,167.0,4.0,American
Cornell University,PhD,True,3.99,160.0,162.0,4.0,International with US Degree
Cornell University,PhD,True,3.18,169.0,156.0,5.5,American
Cornell University,PhD,False,3.45,170.0,160.0,5.0,American
Cornell University,PhD,False,3.82,155.0,167.0,4.5,American
Cornell University,PhD,True,3.75,164.0,161.0,5.0,American
Cornell University,PhD,False,3.53,144.0,161.0,3.0,International
Cornell University,PhD,False,3.95,162.0,168.0,4.5,American
Cornell University,PhD,True,3.96,167.0,151.0,5.5,American
Cornell University,PhD,False,3.77,142.0,161.0,3.0,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.55,157.0,163.0,4.0,International
"University Of California, Los Angeles (UCLA)",MS,True,3.1,153.0,156.0,3.5,International
"University Of California, Los Angeles (UCLA)",MS,True,3.42,146.0,150.0,4.0,American
"University Of California, Los Angeles (UCLA)",MS,False,3.76,163.0,164.0,4.5,American
"University Of California, Los Angeles (UCLA)",PhD,True,3.3,166.0,161.0,4.5,American
"University Of California, Los Angeles (UCLA)",PhD,True,3.76,169.0,164.0,6.0,American
"University Of California, Los Angeles (UCLA)",PhD,True,3.8,164.0,154.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.7,167.0,157.0,5.5,American
"University Of California, Los Angeles (UCLA)",MS,False,3.8,156.0,168.0,4.0,International
"University Of California, Los Angeles (UCLA)",MS,False,3.85,152.0,169.0,3.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.68,141.0,170.0,3.5,International
"University Of California, Los Angeles (UCLA)",MS,False,3.42,159.0,159.0,4.0,International
"University Of California, Los Angeles (UCLA)",MS,False,3.65,161.0,170.0,5.0,International
"University Of California, Los Angeles (UCLA)",MS,False,3.9,168.0,152.0,4.0,International
"University Of California, Los Angeles (UCLA)",PhD,True,3.35,160.0,167.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.3,160.0,160.0,4.5,American
"University Of California, Los Angeles (UCLA)",MS,True,3.81,170.0,155.0,3.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.8,160.0,168.0,4.5,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.64,146.0,165.0,3.0,International
"University Of California, Los Angeles (UCLA)",MS,True,3.88,157.0,149.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,True,4.0,161.0,168.0,5.0,International
"University Of California, Los Angeles (UCLA)",PhD,True,3.99,155.0,170.0,3.5,International with US Degree
"University Of California, Los Angeles (UCLA)",MS,False,3.8,162.0,168.0,4.5,International
"University Of California, Los Angeles (UCLA)",MS,False,3.74,154.0,167.0,3.5,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.96,163.0,164.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.27,151.0,162.0,4.0,American
"University Of California, Los Angeles (UCLA)",PhD,True,3.82,149.0,163.0,3.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.4,147.0,160.0,3.5,International
"University Of California, Los Angeles (UCLA)",MS,False,3.77,155.0,167.0,4.0,International
"University Of California, Los Angeles (UCLA)",PhD,True,3.78,144.0,168.0,3.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.7,168.0,167.0,5.5,American
"University Of California, Los Angeles (UCLA)",PhD,True,2.79,153.0,151.0,4.0,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.5,160.0,169.0,4.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.8,153.0,164.0,3.5,International
"University Of California, Los Angeles (UCLA)",MS,True,3.78,169.0,170.0,5.5,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.95,159.0,165.0,5.5,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.72,156.0,161.0,5.5,American
"University Of California, Los Angeles (UCLA)",PhD,True,3.62,162.0,164.0,5.0,American
"University Of California, Los Angeles (UCLA)",MS,True,3.48,158.0,163.0,3.5,American
"University Of California, Los Angeles (UCLA)",MS,True,3.3,161.0,158.0,4.5,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.93,150.0,158.0,4.5,American
"University Of California, Los Angeles (UCLA)",PhD,True,3.96,151.0,168.0,3.5,International
"University Of California, Los Angeles (UCLA)",PhD,True,3.5,159.0,164.0,4.0,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.1,161.0,164.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.6,153.0,168.0,3.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.92,154.0,155.0,4.5,International
"University Of California, Los Angeles (UCLA)",MS,True,3.8,151.0,161.0,4.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.8,168.0,163.0,5.5,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.23,151.0,163.0,3.5,International
"University Of California, Los Angeles (UCLA)",MS,True,3.6,160.0,146.0,3.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.39,150.0,170.0,3.0,International with US Degree
"University Of California, Los Angeles (UCLA)",PhD,False,3.89,162.0,148.0,4.0,American
"University Of California, Los Angeles (UCLA)",MS,True,3.6,158.0,163.0,4.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.98,142.0,169.0,3.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.84,166.0,168.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.3,162.0,170.0,4.5,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.93,170.0,170.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,True,4.0,149.0,170.0,4.0,International
"University Of California, Los Angeles (UCLA)",MS,False,3.9,152.0,166.0,3.5,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.44,147.0,170.0,4.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.9,157.0,167.0,4.0,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.69,162.0,158.0,4.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.8,157.0,168.0,4.0,International with US Degree
"University Of California, Los Angeles (UCLA)",MS,False,3.38,142.0,164.0,3.0,International
"University Of California, Los Angeles (UCLA)",MS,False,3.43,157.0,162.0,5.0,American
"University Of California, Los Angeles (UCLA)",MS,False,3.64,163.0,154.0,3.0,International with US Degree
"University Of California, Los Angeles (UCLA)",MS,False,3.63,165.0,165.0,3.5,American
"University Of California, Los Angeles (UCLA)",MS,False,3.72,146.0,167.0,3.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.89,143.0,170.0,3.5,International
"University Of California, Los Angeles (UCLA)",PhD,True,3.81,165.0,161.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,True,3.81,161.0,165.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,False,4.0,168.0,150.0,3.0,International
"University Of California, Los Angeles (UCLA)",MS,True,3.29,161.0,151.0,4.5,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.8,154.0,170.0,4.5,International
"University Of California, Los Angeles (UCLA)",MS,True,3.8,162.0,151.0,4.5,American
"University Of California, Los Angeles (UCLA)",MS,True,3.78,159.0,156.0,4.0,American
"University Of California, Los Angeles (UCLA)",MS,True,3.2,146.0,165.0,3.5,International with US Degree
"University Of California, Los Angeles (UCLA)",MS,True,3.4,159.0,161.0,4.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,4.0,157.0,141.0,5.5,American
"University Of California, Los Angeles (UCLA)",PhD,True,4.0,157.0,141.0,5.5,American
"University Of California, Los Angeles (UCLA)",MS,True,3.39,162.0,162.0,5.5,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.92,168.0,146.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,True,3.55,162.0,165.0,4.5,American
"University Of California, Los Angeles (UCLA)",MS,True,3.6,155.0,154.0,4.0,American
"University Of California, Los Angeles (UCLA)",MS,True,3.6,162.0,165.0,4.0,International with US Degree
"University Of California, Los Angeles (UCLA)",PhD,False,4.0,162.0,159.0,5.5,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.89,165.0,155.0,4.5,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.8,161.0,168.0,4.5,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.97,159.0,165.0,5.5,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.67,165.0,170.0,4.5,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.8,154.0,170.0,4.5,International
"University Of California, Los Angeles (UCLA)",PhD,True,3.75,156.0,170.0,3.5,International
"University Of California, Los Angeles (UCLA)",PhD,False,4.0,150.0,168.0,3.5,International
"University Of California, Los Angeles (UCLA)",PhD,True,4.0,158.0,170.0,4.0,International with US Degree
"University Of California, Los Angeles (UCLA)",PhD,True,3.98,157.0,170.0,3.5,International
"University Of California, Los Angeles (UCLA)",PhD,True,3.72,170.0,155.0,4.0,International
"University Of California, Los Angeles (UCLA)",PhD,True,3.94,163.0,168.0,4.0,American
"University Of California, Los Angeles (UCLA)",PhD,True,3.95,166.0,169.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.9,168.0,170.0,5.5,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.94,160.0,170.0,3.5,International
"University Of California, Los Angeles (UCLA)",PhD,False,4.0,167.0,165.0,4.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,4.0,167.0,168.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,False,3.93,170.0,170.0,5.0,American
"University Of California, Los Angeles (UCLA)",PhD,True,3.83,157.0,163.0,5.5,American
"University Of California, Los Angeles (UCLA)",MS,True,3.6,160.0,150.0,4.0,American
"University Of California, Los Angeles (UCLA)",PhD,True,4.0,158.0,152.0,4.5,American
"University Of California, Los Angeles (UCLA)",PhD,True,3.5,150.0,166.0,3.5,International
"University Of California, Los Angeles (UCLA)",PhD,True,3.6,169.0,164.0,4.5,American
"University Of California, Los Angeles (UCLA)",MS,False,3.27,170.0,146.0,3.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.8,160.0,170.0,3.5,American
"University Of California, Los Angeles (UCLA)",PhD,True,3.63,165.0,167.0,5.5,American
"University Of California, Los Angeles (UCLA)",MS,True,3.89,155.0,163.0,4.0,International
"University Of California, Los Angeles (UCLA)",PhD,False,4.0,166.0,170.0,5.5,American
"University Of California, Los Angeles (UCLA)",MS,False,3.83,161.0,168.0,4.5,International
"University Of California, Los Angeles (UCLA)",PhD,False,3.8,164.0,161.0,4.0,International with US Degree
"University Of California, Los Angeles (UCLA)",PhD,True,4.0,158.0,165.0,3.5,International
"University Of California, Los Angeles (UCLA)",MS,False,3.2,161.0,156.0,5.0,American
